id,name,org
2107066141,Mingshi Chen,University of Colorado Denver
297969600,Carl Kadie,"Microsoft Research One Microsoft Way Redmond, WA"
2192390985,Giovanni Vigna,"Dip. Elettronica e Informazione, Politecnico di Milano, Milano, Italy#TAB#"
2715586847,Canfora,"Dipartimento di Ingegneria dell'Informazione ed Elettrica, Salerno Univ., Italy"
2632247769,A. Guerrouat,
2174733251,L Fribourg,"Laboratoires de Marcoussis-C.G.E, route de Nozay"
2623147560,M. J. Quinn,"Parallel Computing Laboratory, Department of Computer Science, University of New Hampshire, Durham, U.S.A."
1986053355,Régis Bevan,"Oberthur Card Systems SA, Puteaux, France#TAB#"
2056640415,Haakon Ringberg,Princeton University *
2686773298,Claus-Peter Schnorr,"UniversitÄt Frankfurt, Frankfurt, F. R. Germany"
2294259183,Victor Shoup,"IBM Zurich Research Lab, Saumerstrasse 4, CH-8803 Rueschlikon, Switzerland sho@zurich.ibm.com, CH#TAB#"
2107468044,Detmar W. Straub,"Information and Decision Sciences Department, Curtis L. Carlson School of Management, University of Minnesota, Minneapolis, Minnesota#TAB#"
2973872367,Gunar E. Liepins,"Oak Ridge National Laboratory, MS 6360 Bldg. 6025, PO Box 2008, Oak Ridge, TN 37831-6360"
303037059,Etiel Petrinja,Free University of Bolzano
1750905350,László Babai,"University of Chicago, Chicago;"
1986159374,Dan Suciu,"AT&T Labs,#TAB#"
177857792,Eric Filiol,INRIA Projet Codes
2107774731,Manuel Koch,PSI AG Berlin (DE)
2223920688,P. Valduriez,
2474018431,William B. Martz,
2281106656,Brendan Del Favero,"Institute for Decision Systems Research, Los Altos, CA#TAB#"
1969210691,Hong Jia-Wei,
2315602575,Ingemar Ingemarson,Linköping; University
2776863972,Peter Gemmell,"Department of Computer Science, University of California Berkeley, CA, USA."
1234366643,Valtteri Niemi,"Nokia Res. Center, Nokia Group, Finland"
171983298,Charles Consel,University of Rennes
2134089416,T. Thorn,
2012704994,Vijay V. Vazirani,"Cornell University, Ithaca -- NY"
2094010549,Ruzanna Chitchyan,"Computing Department, InfoLab 21, Lancaster University, Lancaster, UK#TAB#"
2974169690,S. Couffin,
2120666348,Saul Greenberg,"Dept. of Computer Science, University of Calgary, Calgary, Alta, Canada T2N 1N4"
251489695,Steven T. Hackstadt,University of Oregon
2171343426,Amir Pnueli,The Weizmann Institute of Science
1869341243,Boubakeur Boufama,IFIA-NRTA
2131229705,Brent Waters,"University of Texas at Austin,#TAB#"
2123128813,J.D. Lee,"University of Arizona,"
2277272039,Giorgios Spanoudakis,ICS-FORTH
2116943069,Gary W. Dickson,"Department of Management Sciences , University of Minnesota , Minneapolis , Minnesota"
2079929980,Gerd Stumme,"Knowledge and Data Engineering Group, Department of Mathematics and Computer Science, University of Kassel, Kassel, Germany"
2119264548,Elizabeth Davidson,"University of Hawaii,"
2508558149,Mattias Högström,Blekinge Institute Of Technology
2627046014,Robert Balzer,"USC/Information Sciences Institute, Marina del Rey, California#TAB#"
2974037454,Patrizia Asirelli,IEI-CNR
1997632508,Ranan B. Banerji,"Systems Research Center, Case Institute of Technology, Cleveland 6, Ohio USA"
123694094,Gerhard Schellhorn,Universität Augsburg
2090879168,Grégoire Sutre,Universite de Bordeaux-I
2121640103,A. Srinivasan,"Department of Computer Science, University of North Carolina, Chapel Hill NC#TAB#"
2625580935,Chris Hall,Counterpane Systems
2131229705,Brent Waters,"Sri-international (Menlo Park, CA)"
321207788,Anil Nerode,Cornell University;
340253981,Tommi S. Jaakkola,"Artificial Intelligence Laboratory, MIT, Cambridge, MA 02139, USA. tommi@ai.mit.edu#TAB#"
1987134293,Jennifer Mankoff,"Georgia Institute of Technology, College of Computing, Atlanta, GA#TAB#"
2070167002,Norman W. Paton,Heriot-Watt University#TAB#
2021686850,Yoav Freund,"AT&T Labs, Florham Park, NJ 07932. E-mail: yoav@research.att.com#TAB#"
246668279,Robert C. Berwick,
2165184921,Henrik Koy,"Deutsche Bank AG, Frankfurt am Main"
2129930771,Richang Hong,"Hefei University of Technology, Hefei, China;"
2078595754,Barry K. Rosen,"Computer Sciences Department, IBM Thomas J. Watson Research Center, Yorktown Heights, New York 10598, USA"
2628267857,Uta Wille,Jelmoli AG
1993352060,Tor Guimaraes,
743058936,Marie-Aude Aufaure,"Department of Computer Science, SUPELEC Campus de Gif Plateau du moulon, , Gif sur Yvette Cedex, 91192 and INRIA Paris-Rocquencourt / Axis Project Domaine de Voluceau, , Le Chesnay Cedex, 78153#TAB#"
2056441798,Sushil Jajodia,"Dept. of Inf. & Software Syst. Eng., George Mason Univ., Fairfax, VA#TAB#"
1966271946,Henry Kautz,"AI Principles Research Department, AT&T Bell Laboratories, 6000 Mountain Avenue, Murray Hill, NJ 07974-0636, USA"
2984186337,Manoj Lal,"Parallel and Distributed Computing Laboratory, Computer Science Department, University of California, Davis, CA 95616 lal@cs.ucdavis.edu#TAB#"
196058451,Eugenio Di Sciascio,"Politecnico di Bari, Bari, Italy"
104559369,Bernard Berthomieu,"LAAS/CNRS, Universite de Toulouse, Toulouse, France"
19031441,Noam Nisan,The Hebrew University Jerusalem Israel
1974724047,Orna Bernholtz,"The Technion,"
2060698562,Olivier Lambercy,ETH Zürich
2027853008,Moe Thandar Wynn,"Center for IT Innovation, Queensland University of Technology, Brisbane, Qld, Australia#TAB#"
2289364316,J.D. Ullman,"Princeton University, Princeton, New Jersey 08540, USA#TAB#"
2549596428,F. M. Lax,Authors are employees of AT&T Bell Laboratories
2120476038,Vaughan R. Pratt,
2278150935,Won-Joong Yoon,"Dankook University, Division of Information and Computer Science, Yongsan-Ku, Seoul Korea#TAB#"
135218249,John R. Douceur,"Microsoft Research,#TAB#"
153700510,Peter Dadam,"University of Ulm, Faculty of Computer Science, Dept. Databases and Information Systems"
1991211814,Craig A. Knoblock,"Information Sciences Institute, Integrated Media Systems Center, and Department of Computer Science, University of Southern California, 4676 Admiralty Way, Marina del Rey, CA 90292. knoblo ...#TAB#"
109346679,Omer Reingold,"Dept. of Computer Science and Applied Math., Weizmann Institute of Science, Rehovot, Israel"
5168973,Henny Sipma,"Stanford, University"
1854929514,C. Blundo,UNIVERSITÀ DI SALERNO
2804591909,Isabelle Mirbel,"Politecnico di Milano, Milano - Italy#TAB#"
2153227821,Renwei Li,"Universidade Nova de Lisboa,#TAB#"
2111851554,Cordelia Schmid,INRIA-Rhône-Alpes
2040034197,Atsufumi Shibayama,Tokyo Inst. of tech.
2273804803,Jeffrey E. Kottemann,"Department of Computer Information Systems, School of Business Administration, University of Michigan, Ann Arbor, Michigan#TAB#"
2101496528,Lars Geyer,Univ. of Kaiserslautern#TAB#
2064107187,Konstantinos F. Sagonas,Univ. at Stony Brook
2110537135,Jaeheon Kim,National Security Research Institute
2974306759,Sandro Grigolli,CEFRIEL
2304619042,José Júlio Alferes,"DMAT, Univ. Évora, Évora, Portugal"
2921339358,S. Muthukrishnan,AT&T — Research#TAB#
1208783417,J. Megquier,
2475449320,Warren Smith,"Argonne National Laboratory,"
69206028,H. Edelsbrunner,
2951788192,Ralph Butler,"Argonne National Laboratory,#TAB#"
2134847361,Stefan Sauer,"University of Paderborn, Dept. of Mathematics and Computer Science, Paderborn, Germany#TAB#"
2099189041,Rohini Srihari,"Cymfony Inc., Williamsville, NY#TAB#"
2632594056,Nishant Sinha,Carnegie - Mellon University#TAB#
306216343,Nectaria Tryfona,"University of Patras, Greece."
2059591264,Michele Minichino,ENEA
2196038961,J.L. Hellerstein,
2951812796,Helmut Horacek,"Universität Bielefeld, LILI-Fakultät, Postfach 100 131, D-33501 Bielefeld, Germany#TAB#"
2068769444,Jussi Ketonen,"Stanford Univ., Stanford, CA"
2798499670,C. Pu,
2305632697,Michaël Quisquater,Katholieke Universiteit Leuven
22202220,Yves Bertot,Inria - Sophia Antipolis
2082974086,D. Shasha,"University of Texas at Austin,#TAB#"
2146195747,Eugenio Oliveira,"Universidade do Porto, NIAD&R-LIACC"
2252015788,Bent Thomsen,Imperial College of Science and Technology
2595782905,Yu Yu,Université catholique de Louvain >  >  >  >
2155210674,Jeffrey S. Foster,"EECS Dept, University of California, Berkeley, Berkeley, CA#TAB#"
2629796442,Gergei Bana,"Department of Mathematics, University of Pennsylvania, Philadelphia"
2068039515,Jan Aidemark,Växjö University
2018819605,Craig S. K. Clapp,PICTURETEL CORPORATION
2307455548,Charlotte Seidner,"IRCCyN, CNRS UMR 6597, Nantes, France#TAB#"
855633617,J. Håstad,"((Royal Institute of Technology, Stockholm, Sweden))"
2099434493,Julian P. Murphy,University of Newcastle#TAB#
2158362548,M. Asano,"Toshiba Corp. Kawasaki, Japan"
222507649,J. Graham-Cumming,"Oxford Univ. Comput. Lab., UK"
2159399964,Zhiming Liu,The United Nations University
2949811704,Maurizio Talamo,"Univ. di Roma ""La Sapienza"""
2064532066,Avishai Wool,"Tel‐Aviv University ,"
268444295,Alexander Maedche,Forschungszentrum Informatik at the Univ. Karlsruhe
2168435742,Xiaoyuan Tu,"Dept. of Computer Science, University of Toronto#TAB#"
2091071396,K.K. Wei,"Department ofInformation Systems and Computer Science, National university of Singapore/2DePartment of Information S?stems, City University of Hong Kong, Hong Kong"
2159494599,Daniel J. Mandell,"Dept. Computer Science, Knowledge Systems Laboratory, Stanford University, Stanford, CA#TAB#"
2139528224,Jinxi Xu,"Center for Intelligent Information Retrieval, Computer Science Department, University of Massachusetts, Amherst, Amherst, MA"
2713109321,Sarin,Computer Corporation of America
1980813690,Peter van den Hamer,Philips Res. Labs.
88694571,David Lorge. Parnas,Carnegie - Mellon University#TAB#
1132515649,Giuseppe Carenini,"Computer Science Department, University of British Columbia, 2366 Main Mall, Vancouver, BC Canada V6T 1Z4#TAB#"
281330718,George C. Necula,"Computer Science Division, University of California Berkeley, CA"
345432764,Catriel Beeri,The Hebrew University
2418737637,Dominique Unruh,"IAKS, Arbeitsgruppe Systemsicherheit, Prof. Dr. Th. Beth Fakultät für Informatik, Universität Karlsruhe, Karlsruhe, Germany"
2719209960,Robert I. Benjamin,
2181734664,San-Yih Hwang,NATIONAL SUN-YAT-SEN UNIVERSITY
2278027189,Finn Kensing,"Dept. of Computer Science, Roskilde University, Denmark#TAB#"
2648706810,Craig Hartsough,"National Center for Atmospheric Research, Boulder, CO.,"
2618913976,P. G. Sorenson,
2030271208,D. Batory,"Dept. of Comput. Sci., Texas Univ., Austin, TX, USA"
2973623032,M.M. Yeung,"Northern Illinois University,,"
2103525648,C. Montani,"Istituto di Scienza e Tecnologie dell¿Informazione, Consiglio Nazionale delle Ricerche, Pisa, Italy"
2011953159,Ghulum Bakiri,"Department of Computer Science, Oregon  State University, Corvallis, OR"
2072624311,Martin Otto,RWTH Aachen
2123424177,David G. Kirkpatrick,"University of British Columbia, #TAB#"
2136663722,Alexandre David,", Uppsala University,"
347251619,Markus Dürmuth,"Saarland Univ., Saarbrucken, Germany"
2639773337,D. Mayeux,Laboratoire d’Automatique et d’Analyse des Systèmes du C.N.R.S
187385128,Mieczyslaw M. Kokar,"Northeastern, University"
2308649827,Alon Levy,
18081311,David Truffet,CSIRO Mathematical & Information Sciences
2408579227,Pierre De Boeck,Facultés Universitaires N.D.P. Namur
2076226297,Dirk Vermeir,University of Antwerp-UIA
1970098533,Andrei Broder,"Digital Systems Research Center, 130 Lytton Avenue, Palo Alto, CA 94301, USA"
2106154534,James Davis,Hewlett Packard Company#TAB#
2017924375,Johannes Wolkerstorfer,Graz University of Technology
1228902201,Bruno Courcelle,Bordeaux 1 University Mathematiques Et Informatique
2582044249,M. Holding,
2063423718,Bernhard Steffen,"University of Edinburgh,"
2437729937,Kazumaro Aoki,NTT Laboratories
124599811,Giuseppe Ateniese,USC Information Sciences Institute#TAB#
1896382425,Goichiro Hanaoka,"RCIS, AIST,#TAB#"
2615942320,L. C. Guillou,"CCETT, France#TAB#"
2233568152,Robert A. Snowdon,ICL
2144872620,Pere Brunet,"Univ. Politecnica de Catalunya, Barcelona, Spain"
2093172619,Anca Browne,"Stanford, University"
2713206277,Herbert Reiter,Univ. of Passau
24048958,U. Furbach,"Institut fu¨r Informatik, W. Germany#TAB#"
2171538264,Jose Javier Astrain,"Dpt. de Ingeniería Matemática e Informática, Universidad Pública de Navarra, Pamplona, Spain"
2531396953,Misook Choi,
2626412071,M.N. Krohn,"Massachusetts Inst. of Technol., Cambridge, MA, Samoa"
2974847127,Margo Stys,
2953980731,Udo W. Lipeck,Universitat Dortmund
2136727569,Kathy Brittain White,
2046092719,D. R. Stinson,"Computer Science and Engineering Department and Center for Communication and Information Science, University of Nebraska, Lincoln, NE#TAB#"
2033843658,Peter van Emde Boas,University of Amsterdam
2012813285,Alain Kerbrat,Bull-IMAG
2300878252,J. Ramanathan,
2120643228,Ross J. Anderson,Cambridge University Computer Laboratory#TAB#
2039118732,François Paradis,CSIRO Mathematical & Information Sciences
2053036353,Vanessa Teague,"Computer Science Department, Stanford University, Stanford, CA 94305 USA"
2187106432,E. De Castro,"Dipartimento di Elettronica, Informatica e Sistemistica, Universita di Bologna, Viale Risorgimento 2, 40136 Bologna, Italy."
2794299195,Takahisa Toda,"Hokkaido University,"
2102338826,Mark T. Hogan,"(University College Dublin, Ireland)"
2123860042,James C. Hoe,massachusetts institute of technology
2344120076,Uwe Zdun,University of Essen
2306259429,Stephen J. Mellor,"Project Technology, Inc."
2235766267,Yannis Dimopoulos,Albert-Ludwigs-Universität
146750387,G. Marchionini,"Dept. of Comput Sci., Maryland Univ., College Park, MD, USA"
2100338126,Xinyi Huang,"School of Computer Science & Software Engineering, University of Wollongong, Australia#TAB#"
2048011696,Thomas Kleinberger,"Fraunhofer Institute for Experimental Software, Engineering IESE, Kaiserslautern, Germany#TAB#"
2170614695,George S. Taylor,University of Cambridge
716715026,Joseph Y. Halpern,"IBM Almaden Research Center, San Jose CA"
1939815468,Fazle Rabbi,"St. Francis Xavier University, Antigonish, Canada"
185144772,M.N. Velev,"Dept. of Electr. & Comput. Eng. Carnegie Mellon Univ., Pittsburgh, PA, USA"
2104367137,Kaiwen Zhang,Shanghai#N#                            University
2667953275,Bo Yang,"Department of Computer Science, School of Computing National University of Singapore, Singapore"
2296474687,Xiaomin Liu,"University Of California , Irvine"
2143955503,Roland Wagner,University of Linz
69337491,Stefan Hougardy,Humboldt-UniversitäT Zu Berlin
1854929514,Carlo Blundo,Université di Salerno
2940249581,Mitsuru Matsui,"Mitsubishi Electric Corp., Kanagawa, Japan"
1996714504,Ravi S. Sandhu,
2304520919,J. Araujo,"Dept. Informatica, Univ. Nova de Lisboa, Caparica, Portugal"
2302602655,Israel Cidon,Technion: Israel Institute of Technology
2126764247,Reinhard Klein,Universität Tübingen
2230804842,Fujiwara,"Department of Electronic Engineering, Osaka University,"
2045140648,S. Vempala,"Dept. of Math., MIT, Cambridge, MA, USA"
2708124873,G.-Z. Xiao,"Dept. of Math., Northwest Telecommun. Eng. Inst., Xian, China"
2950616167,Joe Kilian,NEC Laboratories America
2305174373,Doug Whiting,"Hi/fn, Inc."
2142948141,Josep Blat,"Universitat Pompeu Fabra, Tànger, Barcelona#TAB#"
2938093100,C.H. Yang,"Stanford Univ., CA, , USA"
2974663557,M. Williams,Syracuse University
2224882755,Don-Hyun Jang,"Dept. Computer Science, Chungnam National University, TaeJon, Korea"
2102895942,Awais Rashid,"Computing Department, InfoLab 21, Lancaster University, Lancaster, UK#TAB#"
2259565702,Quan Long,"International Institute for Software Technology, United Nations University, Macao, China#TAB#"
252165189,Damyan Ognyanoff,"OntoText Lab, Sirma AI EOOD, Sofia, Bulgaria"
2153392522,C. Schmidt,"The Applied Software Systems Laboratory, Rutgers University, Piscataway, NJ#TAB#"
1842579178,Charles Morisset,"Institute for Software Technology, United Nations University, Macau SAR,"
2152766206,Chengxiang Zhai,"Carnegie Mellon University, Pittsburgh Pa"
5014031,Jens Palsberg,Purdue University
350567680,Robert Endre Tarjan,Intertrust Technologies Corporation
1916091158,K. Weidenhaupt,"Dept. of Inf. V, Tech. Hochschule Aachen, Germany"
2296194210,James Frew,University of California
1933211966,Kyu-Young Whang,"IBM Thomas J. Watson, Res. Center, Yorktown Heights, NY#TAB#"
1912011224,José Luiz Fiadeiro,University of Lisbon
2011613385,Christian Mossin,University of copenhagen
83353782,Daniele Micciancio,University of California‐San Diego
2294311315,Wen-Ai Jackson,The University of Adelaide (Australia)
672751172,Ivan Porres,Åbo Akademi University
2108675760,Satish Rao,"CS Dept, Soda Hall UCB"
2799198620,Louis Salvail,"Aarhus University,"
2988213901,Whitfield Diffie,Bell Northern Research#TAB#
1977649925,Manfred K. Warmuth,"UNIVERSITY OF CALIFORNIA, SANTA CRUZ, SANTA CRUZ, CALIFORNIA"
2114361001,Helge Ritter,UNIVERSITÄT BIELEFELD
228266996,Yaron Wolfsthal,"IBM Haifa Research, Laboratory#TAB#"
2121300700,Thomas Ball,University of Wisconsin
